Num,Date,Time,Temp,Lux
1108,7/3/2013,09:30:00 fm,11.041,2927.80
1109,7/3/2013,10:00:00 fm,11.041,4133.40
1110,7/3/2013,10:30:00 fm,11.041,1270.10
1111,7/3/2013,11:00:00 fm,10.944,1636.10
1112,7/3/2013,11:30:00 fm,11.041,3272.20
1113,7/3/2013,12:00:00 em,11.139,2927.80
1114,7/3/2013,12:30:00 em,11.334,7233.40
1115,7/3/2013,01:00:00 em,11.236,419.8
1116,7/3/2013,01:30:00 em,11.139,2325.00
1117,7/3/2013,02:00:00 em,11.236,4305.60
1118,7/3/2013,02:30:00 em,11.334,5511.10
1119,7/3/2013,03:00:00 em,11.334,1463.90
1120,7/3/2013,03:30:00 em,11.334,2927.80
1121,7/3/2013,04:00:00 em,11.334,3100.00
1122,7/3/2013,04:30:00 em,11.431,3272.20
1123,7/3/2013,05:00:00 em,11.431,2325.00
1124,7/3/2013,05:30:00 em,11.334,742.7
1125,7/3/2013,06:00:00 em,11.236,570.5
1126,7/3/2013,06:30:00 em,11.236,1980.60
1127,7/3/2013,07:00:00 em,11.334,5166.70
1128,7/3/2013,07:30:00 em,11.139,958
1129,7/3/2013,08:00:00 em,11.041,1377.80
1130,7/3/2013,08:30:00 em,10.944,947.2
1131,7/3/2013,09:00:00 em,10.846,678.1
1132,7/3/2013,09:30:00 em,10.846,462.9
1133,7/3/2013,10:00:00 em,10.748,193.8
1134,7/3/2013,10:30:00 em,10.651,64.6
1135,7/3/2013,11:00:00 em,10.553,32.3
1136,7/3/2013,11:30:00 em,10.455,21.5
1137,7/4/2013,12:00:00 fm,10.357,0
1138,7/4/2013,12:30:00 fm,10.259,0
1139,7/4/2013,01:00:00 fm,10.259,0
1140,7/4/2013,01:30:00 fm,10.161,0
1141,7/4/2013,02:00:00 fm,10.063,0
1142,7/4/2013,02:30:00 fm,9.965,32.3
1143,7/4/2013,03:00:00 fm,9.965,86.1
1144,7/4/2013,03:30:00 fm,9.965,258.3
1145,7/4/2013,04:00:00 fm,9.965,527.4
1146,7/4/2013,04:30:00 fm,9.965,861.1
1147,7/4/2013,05:00:00 fm,9.965,398.3
1148,7/4/2013,05:30:00 fm,9.965,1259.40
1149,7/4/2013,06:00:00 fm,9.965,1377.80
1150,7/4/2013,06:30:00 fm,10.063,1636.10
1151,7/4/2013,07:00:00 fm,10.161,1980.60
1152,7/4/2013,07:30:00 fm,10.161,2497.20
1153,7/4/2013,08:00:00 fm,10.259,2066.70
1154,7/4/2013,08:30:00 fm,10.259,2411.10
1155,7/4/2013,09:00:00 fm,10.357,1980.60
1156,7/4/2013,09:30:00 fm,10.455,2238.90
1157,7/4/2013,10:00:00 fm,10.455,3444.50
1158,7/4/2013,10:30:00 fm,10.651,3444.50
1159,7/4/2013,11:00:00 fm,10.651,2755.60
1160,7/4/2013,11:30:00 fm,10.651,398.3
1161,7/4/2013,12:00:00 em,10.553,807.3
1162,7/4/2013,12:30:00 em,10.651,2066.70
1163,7/4/2013,01:00:00 em,10.651,1550.00
1164,7/4/2013,01:30:00 em,10.651,2325.00
1165,7/4/2013,02:00:00 em,10.748,1808.30
1166,7/4/2013,02:30:00 em,10.846,3444.50
1167,7/4/2013,03:00:00 em,10.846,1377.80
1168,7/4/2013,03:30:00 em,10.846,1216.30
1169,7/4/2013,04:00:00 em,10.846,2927.80
1170,7/4/2013,04:30:00 em,10.944,2927.80
1171,7/4/2013,05:00:00 em,11.041,4650.00
1172,7/4/2013,05:30:00 em,11.041,5166.70
1173,7/4/2013,06:00:00 em,11.041,2238.90
1174,7/4/2013,06:30:00 em,11.139,1894.50
1175,7/4/2013,07:00:00 em,11.041,893.4
1176,7/4/2013,07:30:00 em,11.041,818.1
1177,7/4/2013,08:00:00 em,11.041,861.1
1178,7/4/2013,08:30:00 em,11.041,398.3
1179,7/4/2013,09:00:00 em,10.944,462.9
1180,7/4/2013,09:30:00 em,10.944,118.4
1181,7/4/2013,10:00:00 em,10.846,64.6
1182,7/4/2013,10:30:00 em,10.846,86.1
1183,7/4/2013,11:00:00 em,10.748,32.3
1184,7/4/2013,11:30:00 em,10.651,0
1185,7/5/2013,12:00:00 fm,10.651,0
1186,7/5/2013,12:30:00 fm,10.553,0
1187,7/5/2013,01:00:00 fm,10.553,0
1188,7/5/2013,01:30:00 fm,10.455,0
1189,7/5/2013,02:00:00 fm,10.357,0
1190,7/5/2013,02:30:00 fm,10.357,21.5
1191,7/5/2013,03:00:00 fm,10.259,53.8
1192,7/5/2013,03:30:00 fm,10.259,150.7
1193,7/5/2013,04:00:00 fm,10.259,322.9
1194,7/5/2013,04:30:00 fm,10.259,290.6
1195,7/5/2013,05:00:00 fm,10.259,538.2
1196,7/5/2013,05:30:00 fm,10.259,236.8
1197,7/5/2013,06:00:00 fm,10.357,1291.70
1198,7/5/2013,06:30:00 fm,10.357,1980.60
1199,7/5/2013,07:00:00 fm,10.455,2497.20
1200,7/5/2013,07:30:00 fm,10.553,1722.20
1201,7/5/2013,08:00:00 fm,10.553,2238.90
1202,7/5/2013,08:30:00 fm,10.553,968.8
1203,7/5/2013,09:00:00 fm,10.651,1463.90
1204,7/5/2013,09:30:00 fm,10.651,1722.20
1205,7/5/2013,10:00:00 fm,10.846,3272.20
1206,7/5/2013,10:30:00 fm,10.944,3788.90
1207,7/5/2013,11:00:00 fm,10.944,2066.70
1208,7/5/2013,11:30:00 fm,11.236,4650.00
1209,7/5/2013,12:00:00 em,11.334,4994.50
1210,7/5/2013,12:30:00 em,11.528,7577.80
1211,7/5/2013,01:00:00 em,11.819,4822.30
1212,7/5/2013,01:30:00 em,12.304,9300.10
1213,7/5/2013,02:00:00 em,12.304,3100.00
1214,7/5/2013,02:30:00 em,12.401,5338.90
1215,7/5/2013,03:00:00 em,12.594,5166.70
1216,7/5/2013,03:30:00 em,12.594,5338.90
1217,7/5/2013,04:00:00 em,12.594,2497.20
1218,7/5/2013,04:30:00 em,12.69,4477.80
1219,7/5/2013,05:00:00 em,12.497,1894.50
1220,7/5/2013,05:30:00 em,12.497,1291.70
1221,7/5/2013,06:00:00 em,12.401,2583.40
1222,7/5/2013,06:30:00 em,12.304,1377.80
1223,7/5/2013,07:00:00 em,12.207,1377.80
1224,7/5/2013,07:30:00 em,12.11,1377.80
1225,7/5/2013,08:00:00 em,12.013,742.7
1226,7/5/2013,08:30:00 em,11.819,828.8
1227,7/5/2013,09:00:00 em,11.722,290.6
1228,7/5/2013,09:30:00 em,11.625,183
1229,7/5/2013,10:00:00 em,11.431,43.1
1230,7/5/2013,10:30:00 em,11.334,43.1
1231,7/5/2013,11:00:00 em,11.236,0
1232,7/5/2013,11:30:00 em,11.139,0
1233,7/6/2013,12:00:00 fm,10.944,0
1234,7/6/2013,12:30:00 fm,10.846,0
1235,7/6/2013,01:00:00 fm,10.748,0
1236,7/6/2013,01:30:00 fm,10.651,0
1237,7/6/2013,02:00:00 fm,10.553,0
1238,7/6/2013,02:30:00 fm,10.455,21.5
1239,7/6/2013,03:00:00 fm,10.357,64.6
1240,7/6/2013,03:30:00 fm,10.259,204.5
1241,7/6/2013,04:00:00 fm,10.161,183
1242,7/6/2013,04:30:00 fm,10.063,602.8
1243,7/6/2013,05:00:00 fm,9.965,775
1244,7/6/2013,05:30:00 fm,9.866,990.3
1245,7/6/2013,06:00:00 fm,9.866,1216.30
1246,7/6/2013,06:30:00 fm,9.768,1463.90
1247,7/6/2013,07:00:00 fm,9.768,1722.20
1248,7/6/2013,07:30:00 fm,9.866,2238.90
1249,7/6/2013,08:00:00 fm,9.965,2927.80
1250,7/6/2013,08:30:00 fm,9.965,1141.00
1251,7/6/2013,09:00:00 fm,10.259,12400.10
1252,7/6/2013,09:30:00 fm,10.259,4822.30
1253,7/6/2013,10:00:00 fm,10.455,7233.40
1254,7/6/2013,10:30:00 fm,10.651,5511.10
1255,7/6/2013,11:00:00 fm,11.334,3616.70
1256,7/6/2013,11:30:00 fm,11.139,7233.40
1257,7/6/2013,12:00:00 em,11.431,6544.50
1258,7/6/2013,12:30:00 em,11.722,5511.10
1259,7/6/2013,01:00:00 em,11.819,4650.00
1260,7/6/2013,01:30:00 em,11.916,5166.70
1261,7/6/2013,02:00:00 em,12.013,5511.10
1262,7/6/2013,02:30:00 em,12.304,19289.00
1263,7/6/2013,03:00:00 em,12.304,5338.90
1264,7/6/2013,03:30:00 em,12.401,6200.00
1265,7/6/2013,04:00:00 em,12.497,7233.40
1266,7/6/2013,04:30:00 em,12.497,5166.70
1267,7/6/2013,05:00:00 em,12.497,4477.80
1268,7/6/2013,05:30:00 em,12.497,3616.70
1269,7/6/2013,06:00:00 em,12.497,3444.50
1270,7/6/2013,06:30:00 em,12.497,3788.90
1271,7/6/2013,07:00:00 em,12.497,5511.10
1272,7/6/2013,07:30:00 em,12.304,2497.20
1273,7/6/2013,08:00:00 em,12.207,1722.20
1274,7/6/2013,08:30:00 em,12.11,1151.70
1275,7/6/2013,09:00:00 em,12.013,850.4
1276,7/6/2013,09:30:00 em,11.819,570.5
1277,7/6/2013,10:00:00 em,11.722,312.2
1278,7/6/2013,10:30:00 em,11.528,118.4
1279,7/6/2013,11:00:00 em,11.334,43.1
1280,7/6/2013,11:30:00 em,11.139,0
1281,7/7/2013,12:00:00 fm,10.944,0
1282,7/7/2013,12:30:00 fm,10.748,0
1283,7/7/2013,01:00:00 fm,10.553,0
1284,7/7/2013,01:30:00 fm,10.357,0
1285,7/7/2013,02:00:00 fm,10.161,0
1286,7/7/2013,02:30:00 fm,10.063,21.5
1287,7/7/2013,03:00:00 fm,9.866,75.3
1288,7/7/2013,03:30:00 fm,9.768,193.8
1289,7/7/2013,04:00:00 fm,9.669,376.7
1290,7/7/2013,04:30:00 fm,9.571,613.5
1291,7/7/2013,05:00:00 fm,9.669,839.6
1292,7/7/2013,05:30:00 fm,9.669,1076.40
1293,7/7/2013,06:00:00 fm,9.768,1356.30
1294,7/7/2013,06:30:00 fm,9.768,1722.20
1295,7/7/2013,07:00:00 fm,9.866,2066.70
1296,7/7/2013,07:30:00 fm,9.965,2497.20
1297,7/7/2013,08:00:00 fm,10.161,2927.80
1298,7/7/2013,08:30:00 fm,10.259,3788.90
1299,7/7/2013,09:00:00 fm,10.651,8611.20
1300,7/7/2013,09:30:00 fm,10.748,4822.30
1301,7/7/2013,10:00:00 fm,10.944,4305.60
1302,7/7/2013,10:30:00 fm,11.236,4650.00
1303,7/7/2013,11:00:00 fm,12.304,16533.40
1304,7/7/2013,11:30:00 fm,12.11,5166.70
1305,7/7/2013,12:00:00 em,12.401,5511.10
1306,7/7/2013,12:30:00 em,12.497,6200.00
1307,7/7/2013,01:00:00 em,12.69,9300.10
1308,7/7/2013,01:30:00 em,12.883,4305.60
1309,7/7/2013,02:00:00 em,12.883,2583.40
1310,7/7/2013,02:30:00 em,12.98,4822.30
1311,7/7/2013,03:00:00 em,13.076,4477.80
1312,7/7/2013,03:30:00 em,13.365,4994.50
1313,7/7/2013,04:00:00 em,13.558,5511.10
1314,7/7/2013,04:30:00 em,13.558,5511.10
1315,7/7/2013,05:00:00 em,13.558,5511.10
1316,7/7/2013,05:30:00 em,13.461,3961.10
1317,7/7/2013,06:00:00 em,13.461,3100.00
1318,7/7/2013,06:30:00 em,13.365,3961.10
1319,7/7/2013,07:00:00 em,13.269,2927.80
1320,7/7/2013,07:30:00 em,13.173,3616.70
1321,7/7/2013,08:00:00 em,12.98,1119.50
1322,7/7/2013,08:30:00 em,12.883,430.6
1323,7/7/2013,09:00:00 em,12.594,226
1324,7/7/2013,09:30:00 em,12.401,807.3
1325,7/7/2013,10:00:00 em,12.207,559.7
1326,7/7/2013,10:30:00 em,12.11,215.3
1327,7/7/2013,11:00:00 em,11.819,75.3
1328,7/7/2013,11:30:00 em,11.625,21.5
1329,7/8/2013,12:00:00 fm,11.334,0
1330,7/8/2013,12:30:00 fm,11.139,0
1331,7/8/2013,01:00:00 fm,10.944,0
1332,7/8/2013,01:30:00 fm,10.748,0
1333,7/8/2013,02:00:00 fm,10.651,0
1334,7/8/2013,02:30:00 fm,10.455,32.3
1335,7/8/2013,03:00:00 fm,10.357,86.1
1336,7/8/2013,03:30:00 fm,10.161,247.6
1337,7/8/2013,04:00:00 fm,10.063,183
1338,7/8/2013,04:30:00 fm,9.965,645.8
1339,7/8/2013,05:00:00 fm,9.965,882.6
1340,7/8/2013,05:30:00 fm,9.866,1087.20
1341,7/8/2013,06:00:00 fm,9.768,1313.20
1342,7/8/2013,06:30:00 fm,9.768,1636.10
1343,7/8/2013,07:00:00 fm,9.768,731.9
1344,7/8/2013,07:30:00 fm,9.768,3788.90
1345,7/8/2013,08:00:00 fm,9.866,3444.50
1346,7/8/2013,08:30:00 fm,9.965,5166.70
1347,7/8/2013,09:00:00 fm,10.161,10333.40
1348,7/8/2013,09:30:00 fm,10.259,5511.10
1349,7/8/2013,10:00:00 fm,10.259,6544.50
1350,7/8/2013,10:30:00 fm,10.553,9300.10
1351,7/8/2013,11:00:00 fm,10.846,7577.80
1352,7/8/2013,11:30:00 fm,10.944,5511.10
1353,7/8/2013,12:00:00 em,10.944,6200.00
1354,7/8/2013,12:30:00 em,11.041,7577.80
1355,7/8/2013,01:00:00 em,11.236,7233.40
1356,7/8/2013,01:30:00 em,11.431,8611.20
1357,7/8/2013,02:00:00 em,11.528,10333.40
1358,7/8/2013,02:30:00 em,11.528,6200.00
1359,7/8/2013,03:00:00 em,11.528,6200.00
1360,7/8/2013,03:30:00 em,11.625,6544.50
1361,7/8/2013,04:00:00 em,11.625,5511.10
1362,7/8/2013,04:30:00 em,11.625,5338.90
1363,7/8/2013,05:00:00 em,11.722,6544.50
1364,7/8/2013,05:30:00 em,11.625,2583.40
1365,7/8/2013,06:00:00 em,11.528,3961.10
1366,7/8/2013,06:30:00 em,11.528,4650.00
1367,7/8/2013,07:00:00 em,11.431,2497.20
1368,7/8/2013,07:30:00 em,11.334,2583.40
1369,7/8/2013,08:00:00 em,11.236,1894.50
1370,7/8/2013,08:30:00 em,11.139,1356.30
1371,7/8/2013,09:00:00 em,11.041,904.2
1372,7/8/2013,09:30:00 em,10.944,505.9
1373,7/8/2013,10:00:00 em,10.748,258.3
1374,7/8/2013,10:30:00 em,10.651,118.4
1375,7/8/2013,11:00:00 em,10.553,10.8
1376,7/8/2013,11:30:00 em,10.455,0
1377,7/9/2013,12:00:00 fm,10.357,0
1378,7/9/2013,12:30:00 fm,10.259,0
1379,7/9/2013,01:00:00 fm,10.161,0
1380,7/9/2013,01:30:00 fm,10.063,0
1381,7/9/2013,02:00:00 fm,9.965,0
1382,7/9/2013,02:30:00 fm,9.965,0
1383,7/9/2013,03:00:00 fm,9.866,0
1384,7/9/2013,03:30:00 fm,9.866,75.3
1385,7/9/2013,04:00:00 fm,9.768,139.9
1386,7/9/2013,04:30:00 fm,9.768,473.6
1387,7/9/2013,05:00:00 fm,9.669,452.1
1388,7/9/2013,05:30:00 fm,9.669,871.9
1389,7/9/2013,06:00:00 fm,9.669,1205.60
1390,7/9/2013,06:30:00 fm,9.669,1550.00
1391,7/9/2013,07:00:00 fm,9.768,3100.00
1392,7/9/2013,07:30:00 fm,9.965,2927.80
1393,7/9/2013,08:00:00 fm,9.866,1130.20
1394,7/9/2013,08:30:00 fm,9.866,1248.60
1395,7/9/2013,09:00:00 fm,9.866,2152.80
1396,7/9/2013,09:30:00 fm,9.965,4477.80
1397,7/9/2013,10:00:00 fm,10.161,3616.70
1398,7/9/2013,10:30:00 fm,10.357,6544.50
1399,7/9/2013,11:00:00 fm,10.748,4822.30
1400,7/9/2013,11:30:00 fm,10.748,5166.70
1401,7/9/2013,12:00:00 em,11.041,4650.00
1402,7/9/2013,12:30:00 em,10.944,4650.00
1403,7/9/2013,01:00:00 em,11.041,4477.80
1404,7/9/2013,01:30:00 em,11.041,2497.20
1405,7/9/2013,02:00:00 em,11.139,5166.70
1406,7/9/2013,02:30:00 em,11.431,4477.80
1407,7/9/2013,03:00:00 em,11.431,6200.00
1408,7/9/2013,03:30:00 em,11.625,6200.00
1409,7/9/2013,04:00:00 em,11.625,2238.90
1410,7/9/2013,04:30:00 em,11.528,3100.00
1411,7/9/2013,05:00:00 em,11.625,2497.20
1412,7/9/2013,05:30:00 em,11.625,1980.60
1413,7/9/2013,06:00:00 em,11.625,1377.80
1414,7/9/2013,06:30:00 em,11.528,764.2
1415,7/9/2013,07:00:00 em,11.528,1194.80
1416,7/9/2013,07:30:00 em,11.528,731.9
1417,7/9/2013,08:00:00 em,11.431,398.3
1418,7/9/2013,08:30:00 em,11.334,129.2
1419,7/9/2013,09:00:00 em,11.334,107.6
1420,7/9/2013,09:30:00 em,11.236,53.8
1421,7/9/2013,10:00:00 em,11.236,258.3
1422,7/9/2013,10:30:00 em,11.139,452.1
1423,7/9/2013,11:00:00 em,11.041,21.5
1424,7/9/2013,11:30:00 em,10.846,0
1425,7/10/2013,12:00:00 fm,10.748,0
1426,7/10/2013,12:30:00 fm,10.553,0
1427,7/10/2013,01:00:00 fm,10.455,0
1428,7/10/2013,01:30:00 fm,10.357,0
1429,7/10/2013,02:00:00 fm,10.161,0
1430,7/10/2013,02:30:00 fm,10.063,10.8
1431,7/10/2013,03:00:00 fm,9.965,53.8
1432,7/10/2013,03:30:00 fm,9.866,139.9
1433,7/10/2013,04:00:00 fm,9.768,322.9
1434,7/10/2013,04:30:00 fm,9.669,344.4
1435,7/10/2013,05:00:00 fm,9.571,333.7
1436,7/10/2013,05:30:00 fm,9.571,861.1
1437,7/10/2013,06:00:00 fm,9.571,592
1438,7/10/2013,06:30:00 fm,9.571,2411.10
1439,7/10/2013,07:00:00 fm,9.768,3272.20
1440,7/10/2013,07:30:00 fm,9.866,4477.80
1441,7/10/2013,08:00:00 fm,9.965,4133.40
1442,7/10/2013,08:30:00 fm,9.965,3272.20
1443,7/10/2013,09:00:00 fm,10.063,3616.70
1444,7/10/2013,09:30:00 fm,10.063,2927.80
1445,7/10/2013,10:00:00 fm,10.161,3444.50
1446,7/10/2013,10:30:00 fm,10.161,4133.40
1447,7/10/2013,11:00:00 fm,10.259,2583.40
1448,7/10/2013,11:30:00 fm,15.378,0
1449,7/10/2013,12:00:00 em,16.808,0
1450,7/10/2013,12:30:00 em,17.76,0
1451,7/10/2013,01:00:00 em,18.806,0
1452,7/10/2013,01:30:00 em,19.948,64.6
1453,7/10/2013,02:00:00 em,19.662,0
1454,7/10/2013,02:30:00 em,19.567,0
1455,7/10/2013,03:00:00 em,20.329,0
1456,7/10/2013,03:30:00 em,21.091,193.8
1457,7/10/2013,04:00:00 em,20.519,0
1458,7/10/2013,04:30:00 em,20.805,0
1459,7/10/2013,05:00:00 em,20.901,0
1460,7/10/2013,05:30:00 em,20.519,0
1461,7/10/2013,06:00:00 em,20.138,0
1462,7/10/2013,06:30:00 em,20.043,96.9
1463,7/10/2013,07:00:00 em,19.187,236.8
1464,7/10/2013,07:30:00 em,19.567,118.4
1465,7/10/2013,08:00:00 em,19.472,118.4
1466,7/10/2013,08:30:00 em,19.662,118.4
1467,7/10/2013,09:00:00 em,19.758,139.9
1468,7/10/2013,09:30:00 em,19.853,86.1
1469,7/10/2013,10:00:00 em,19.662,21.5
1470,7/10/2013,10:30:00 em,19.567,0
1471,7/10/2013,11:00:00 em,19.567,0
1472,7/10/2013,11:30:00 em,19.472,0
